Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.369319915771484,28.628095692036958,28.355935548716214,28.596864367588303,147544800
2015-06-15,28.31354522705078,28.384931343996573,28.043616419162653,28.130618196003486,175955600
2015-06-16,28.465232849121094,28.521003290323126,28.190843231515224,28.338076311259613,125976400
2015-06-17,28.398317337036133,28.527703503552477,28.273390356222063,28.492011296162225,131672400
2015-06-18,28.52770233154297,28.62362758155856,28.380469216390665,28.38270051112941,141628800
2015-06-19,28.24216079711914,28.51432091610068,28.197545109605183,28.489781777374187,218867600
2015-06-22,28.467470169067383,28.567856303688377,28.349237081009143,28.440699738911512,136157200
2015-06-23,28.338077545166016,28.467465382863487,28.304614938591996,28.43846536488807,121075600
2015-06-24,28.579010009765625,28.956018802673047,28.358159500644405,28.378236046028565,221123600
2015-06-25,28.442934036254883,28.822172475946548,28.442934036254883,28.74632546879995,127752400
2015-06-26,28.275623321533203,28.552244327572282,28.22208415629518,28.480858206595123,176267200
2015-06-29,27.780380249023438,28.213159547462322,27.769227178618095,27.98784642073102,196645600
2015-06-30,27.98115348815918,28.13508049264948,27.85399691548697,28.012384807623985,177482800
2015-07-01,28.24216079711914,28.31800950826813,28.106080737628375,28.30908603036946,120955200
2015-07-02,28.20646095275879,28.26223139804534,28.056994865886857,28.20422965839323,108844000
2015-07-06,28.108308792114258,28.1596183586215,27.851764363536425,27.87184261198854,112241600
2015-07-07,28.039155960083008,28.141773398387514,27.610837549881598,28.083771645613904,187787200
2015-07-08,27.343135833740234,27.804915086186213,27.33644365213623,27.76922288363849,243046400
2015-07-09,26.785432815551758,27.67552875946639,26.595813617752484,27.628681783679212,314380000
2015-07-10,27.501523971557617,27.628680529200455,27.039744714646353,27.202595177161108,245418000
2015-07-13,28.0324649810791,28.05477282480238,27.73353442885316,27.89192233186163,165762000
2015-07-14,28.02130699157715,28.19084964797463,27.89415042477383,28.117232240357136,127072400
2015-07-15,28.291236877441406,28.364854287903665,28.014615891982935,28.045847211213122,134596800
2015-07-16,28.668241500854492,28.68162926846338,28.409467492392967,28.496469260080637,144889600
2015-07-17,28.915861129760742,28.915861129760742,28.62362452343796,28.795398458405888,184658800
2015-07-20,29.462413787841797,29.66318603827153,29.156789419308453,29.217022456020572,235600800
2015-07-21,29.16794204711914,29.652029089827757,29.072018517881105,29.636415135654058,307025600
2015-07-22,27.934303283691406,27.996765915409135,27.21374832042403,27.21374832042403,461802400
2015-07-23,27.920917510986328,28.351463729591224,27.89860797051689,28.152921073661876,203998000
2015-07-24,27.773685455322266,28.050306424266896,27.639836709186422,27.95661247216972,168649200
2015-07-27,27.387754440307617,27.575144055147923,27.24275261810859,27.459140555013633,177822000
2015-07-28,27.523832321166992,27.642067106761964,27.33867571764468,27.523832321166992,134472400
2015-07-29,27.43683624267578,27.550608462679147,27.2762170384309,27.472530155609952,148046800
2015-07-30,27.298519134521484,27.343134811532963,27.15128433682144,27.287364364279124,134513200
2015-07-31,27.05982780456543,27.35875665246164,26.97282602334314,27.349833174646612,171540000
2015-08-03,26.42181396484375,27.343141361464745,26.216577376282057,27.10444385811852,279904000
2015-08-04,25.57410430908203,26.256734256444705,25.264020659660453,26.194271607925184,496554400
2015-08-05,25.743642807006836,26.198729931797953,25.007472107672537,25.197091317507358,397250400
2015-08-06,25.799663543701172,26.10666963037693,25.573332274014806,25.987901363976874,211612000
2015-08-07,25.887054443359375,26.0506420229467,25.658481820450728,25.676409554317274,154681600
2015-08-10,26.828245162963867,26.888749139404773,26.113392450836592,26.113392450836592,219806400
2015-08-11,25.432157516479492,26.483147763088663,25.3963037462565,26.400233248067703,388331200
2015-08-12,25.82431411743164,25.86465067165119,24.56716017221928,25.21702611923066,404870000
2015-08-13,25.804149627685547,26.08426414446528,25.667453606722372,26.00359102685805,194143200
2015-08-14,25.98565673828125,26.064088441275725,25.54867888610996,25.61814672166465,171718000
2015-08-17,26.254573822021484,26.364378232100474,25.882580929145096,26.00359060358621,163538800
2015-08-18,26.106664657592773,26.31731125428901,25.996860280662577,26.09097831803132,138242800
2015-08-19,25.772775650024414,26.111152738404556,25.69882501096786,26.017034675796168,193146000
2015-08-20,25.243911743164062,25.624866668541628,25.015337420191337,25.56436270639163,274006400
2015-08-21,23.69992446899414,25.07584654572496,23.67527425999058,24.74643167057096,513102000
2015-08-24,23.108325958251953,24.381166289894818,20.61642679920939,21.259570294192415,648825200
2015-08-25,23.24726104736328,24.898816679691027,23.19347954452205,24.898816679691027,414406400
2015-08-26,24.580608367919922,24.62542600444196,23.540823471522817,23.99796883503398,387098400
2015-08-27,25.304426193237305,25.376135445724387,24.654560130876177,25.149804132686572,338464400
2015-08-28,25.3873348236084,25.391815902863165,24.99517456601919,25.13635164326541,212657600
2015-08-31,25.26856231689453,25.66520358710294,25.098252269213695,25.104974741807993,224917200
2015-09-01,24.13914680480957,25.07136694780219,24.058473694109427,24.68368944719395,307383600
2015-09-02,25.174448013305664,25.174448013305664,24.455114225615663,24.701616338576237,247555200
2015-09-03,24.732990264892578,25.273050126560126,24.65903962729395,25.208063358035563,212935600
2015-09-04,24.486486434936523,24.75091457032204,24.316178063434936,24.41925998608582,199985200
2015-09-08,25.167724609375,25.223747503944658,24.721782847311772,25.042233872637542,219374400
2015-09-09,24.683683395385742,25.55091655826411,24.59852751625631,25.492653989018752,340043200
2015-09-10,25.225997924804688,25.385102797151454,24.62767360703227,24.710586426466072,251571200
2015-09-11,25.59349822998047,25.59349822998047,25.044474562517546,25.051197036127483,199662000
2015-09-14,25.840003967285156,26.194069134635672,25.739163422891462,26.124601280039276,233453600
2015-09-15,26.057363510131836,26.11338639408368,25.64055311675551,25.978931814535805,173364800
2015-09-16,26.086502075195312,26.115633365585964,25.869132965490092,26.050646601160878,148694000
2015-09-17,25.52851104736328,26.104426309438182,25.48369341758183,25.918431607130465,256450400
2015-09-18,25.423192977905273,25.61367221795262,25.06912952639982,25.14531985467209,297141200
2015-09-21,25.81758689880371,25.85344236693549,25.470246027111912,25.472485711608034,200888000
2015-09-22,25.4119930267334,25.586784237259348,25.214791283835545,25.407510236385587,201384800
2015-09-23,25.618144989013672,25.707781947666117,25.38957236864858,25.46352127808027,143026800
2015-09-24,25.770526885986328,25.882572655055835,25.181166756166522,25.37836669424306,200878000
2015-09-25,25.70554542541504,26.149247514512346,25.55092168517637,26.093224618447103,224607600
2015-09-28,25.196857452392578,25.674171895678256,25.196857452392578,25.51282568676956,208436000
2015-09-29,24.439428329467773,25.436636933681488,24.170519104557986,25.28425458365043,293461600
2015-09-30,24.717304229736328,24.99517733576546,24.365480485186172,24.688171227461435,265892000
2015-10-01,24.555959701538086,24.564923571343716,24.04727077558962,24.441672498620512,255716400
2015-10-02,24.735227584838867,24.876406372152566,24.101049723055393,24.204131643026145,232079200
2015-10-05,24.824861526489258,24.95707642944402,24.44166518283313,24.62317879043792,208258800
2015-10-06,24.943634033203125,25.039993484121485,24.598532783627668,24.791251685464392,192787200
2015-10-07,24.824861526489258,25.046711681304316,24.517857198533786,25.039989208383076,187062400
2015-10-08,24.538028717041016,24.692652458794942,24.24895036534952,24.692652458794942,247918400
2015-10-09,25.12514877319336,25.161002537255133,24.535786818714605,24.650074004172488,211064400
2015-10-12,25.00861930847168,25.266324960425933,24.972765545678314,25.2618438812079,121868800
2015-10-13,25.05120277404785,25.19910235639154,24.802460935408405,24.833833625895956,132197200
2015-10-14,24.697134017944336,24.990693454806067,24.55147414198158,24.93915334634247,177849600
2015-10-15,25.066884994506836,25.12066649653806,24.759878905615825,24.858479750742337,150694000
2015-10-16,24.883134841918945,25.09826260191621,24.768847631716707,25.048962169684522,156930400
2015-10-19,25.037748336791992,25.042229415299417,24.674719429111256,24.829343137700178,119036800
2015-10-20,25.494905471801758,25.5845424709383,24.83383580882641,24.95036271092543,195871200
2015-10-21,25.492650985717773,25.900497470800513,25.479204332359892,25.546432470101607,167180800
2015-10-22,25.882579803466797,25.882579803466797,25.568851221488128,25.62039304175565,166616400
2015-10-23,26.684825897216797,26.718439976330387,26.068574048972295,26.151486839811653,237467600
2015-10-26,25.833276748657227,26.47193740180466,25.75260364408249,26.460733848753367,265335200
2015-10-27,25.669689178466797,26.11563090930809,25.54419674083244,25.860166664731032,279537600
2015-10-28,26.72740364074707,26.73412782469506,26.00806982979809,26.203030131893545,342205600
2015-10-29,27.009761810302734,27.04561728898953,26.50331428679338,26.599673748659985,204909200
2015-10-30,26.778942108154297,27.164379874808386,26.76773684599318,27.1128380624234,197461200
2015-11-02,27.155418395996094,27.195754949768546,26.803594675190933,27.070264209002307,128813200
2015-11-03,27.466903686523438,27.67306752074972,27.04785183483226,27.068020965182114,182076000
2015-11-04,27.33917236328125,27.747018964575663,27.254018179602827,27.592395229520825,179544400
2015-11-05,27.213144302368164,27.611485208849075,27.046607179020967,27.42244163026454,158210800
2015-11-06,27.24464988708496,27.413437990731037,27.145628700506865,27.255903114128582,132169200
2015-11-09,27.134376525878906,27.413439053970233,27.017350858292687,27.22214620581893,135485600
2015-11-10,26.27918243408203,26.57174917506117,26.119396564378523,26.3084401383808,236511600
2015-11-11,26.130651473999023,26.42546750582627,25.92810538774302,26.189165169362212,180872000
2015-11-12,26.042882919311523,26.290438494586024,26.02712942953046,26.164410576337538,130102400
2015-11-13,25.282207489013672,26.009122369930957,25.266454000795722,25.925852951063824,183249600
2015-11-16,25.696298599243164,25.709801096849837,24.980637037068714,25.066155716913013,152426800
2015-11-17,25.586027145385742,25.892096384430133,25.502757727542303,25.86283868024117,110467600
2015-11-18,26.39621353149414,26.441223013208187,25.99337231724725,26.051886017076846,186698800
2015-11-19,26.731536865234375,26.94983644140062,26.276934951724414,26.474979060688888,173183200
2015-11-20,26.848556518554688,26.988086891725047,26.747282645736377,26.82605006881659,137148400
2015-11-23,26.499731063842773,26.94533239262618,26.407459413897218,26.841807516150237,129930000
2015-11-24,26.754043579101562,26.85981774995822,26.3579553319384,26.40521580289531,171212800
2015-11-25,26.5627498626709,26.83281189570902,26.53799413338403,26.828309917474165,85553200
2015-11-27,26.51323890686035,26.648270784440793,26.465978436507857,26.621264065524375,52185600
2015-11-30,26.623506546020508,26.873313035905824,26.499727936797658,26.55373964036713,156721200
2015-12-01,26.407459259033203,26.738284199871483,26.299435839780674,26.72478170171524,139409600
2015-12-02,26.168903350830078,26.580746673425974,26.123893883475812,26.4074566184097,133546400
2015-12-03,25.925846099853516,26.28367769053066,25.705297323084825,26.229665990485408,166278000
2015-12-04,26.787799835205078,26.837311292183443,25.9056009997772,25.94611021757754,231108000
2015-12-07,26.619007110595703,26.9745877701295,26.513232964797563,26.77654369346573,128336800
2015-12-08,26.607755661010742,26.69102335444192,26.299435460545904,26.44796808912663,137238000
2015-12-09,26.02037811279297,26.486233271703043,25.89885045607709,26.474980043173172,185445600
2015-12-10,26.144147872924805,26.31743792955996,25.995615255667236,26.114891890571336,116850800
2015-12-11,25.471254348754883,25.96861650319326,25.396987158865464,25.92360702162482,187544800
2015-12-14,25.313709259033203,25.358718722488067,24.708322188659775,25.24619334684994,257274800
2015-12-15,24.86585807800293,25.385726502969224,24.834351108853582,25.19218271133693,213292400
2015-12-16,25.057159423828125,25.203442811607765,24.4855318075227,24.99639645318205,224954000
2015-12-17,24.526039123535156,25.261954549588157,24.526039123535156,25.2101921054981,179091200
2015-12-18,23.86213493347168,24.647561707984263,23.81262348506665,24.51028230604477,385813200
2015-12-21,24.15470314025879,24.163705378434678,23.7586132455266,24.14344991328859,190362400
2015-12-22,24.132198333740234,24.242472746324506,23.95665726531862,24.17045655812642,131157600
2015-12-23,24.442768096923828,24.49677980942645,24.12544563734299,24.141199125031314,130629600
2015-12-24,24.312236785888672,24.5305363288565,24.294232310447736,24.5305363288565,54281600
2015-12-28,24.039920806884766,24.235715575555016,23.89588846567939,24.21320912717841,106816800
2015-12-29,24.47202491760254,24.62731052796695,24.048930007408522,24.071434745301563,123724800
2015-12-30,24.152463912963867,24.463033554763577,24.12095692250602,24.436028544086685,100855200
2015-12-31,23.68885040283203,24.08718960898984,23.58982749004638,24.082689347954826,163649200
2016-01-04,23.709108352661133,23.713610331495133,22.95518829613928,23.092469461544965,270597600
2016-01-05,23.114967346191406,23.821626717292084,23.04745313673035,23.799121980805065,223164000
2016-01-06,22.662612915039062,23.03844902348601,22.475822072099724,22.631105943121526,273829600
2016-01-07,21.706148147583008,22.534335128762088,21.70164788723477,22.208012167974665,324377600
2016-01-08,21.820926666259766,22.30478625858172,21.775917190369956,22.178758352489098,283192000
2016-01-11,22.17426109313965,22.293537774929717,21.90645001870411,22.27328402156996,198957600
2016-01-12,22.496084213256836,22.66037209985096,22.244026626852737,22.628865116175675,196616800
2016-01-13,21.91769027709961,22.772883730867242,21.897436535726555,22.57708897925707,249758400
2016-01-14,22.39705467224121,22.61310494938619,21.546362930112668,22.045975976632942,252680400
2016-01-15,21.859180450439453,21.989710307796816,21.460841347057062,21.64988316778061,319335600
2016-01-19,21.7534122467041,22.201262880477753,21.492352481407988,22.147251166520476,212350800
2016-01-20,21.782670974731445,22.097742493626843,21.024249027026293,21.40233450630044,289337600
2016-01-21,21.672393798828125,22.02797277549586,21.366324558328266,21.843431179047542,208646000
2016-01-22,22.824661254882812,22.833663496682068,22.138257058459732,22.1967690546518,263202000
2016-01-25,22.379053115844727,22.84940848500449,22.32729067401783,22.847157496142078,207178000
2016-01-26,22.502824783325195,22.703119820332912,22.07072774058952,22.489322287302524,300308000
2016-01-27,21.02423858642578,21.746651216878988,21.006234116115227,21.613872111590442,533478800
2016-01-28,21.175025939941406,21.271797838875077,20.79244032108797,21.10751173973256,222715200
2016-01-29,21.906444549560547,21.906444549560547,21.233543122909527,21.33256602661787,257666000
2016-02-01,21.701648712158203,21.76466266143647,21.46984666288399,21.710650950198147,163774000
2016-02-02,21.262800216674805,21.61387891320668,21.217789026733964,21.47434679989208,149428800
2016-02-03,21.683645248413086,21.79391966479839,21.172780664055452,21.37982699763643,183857200
2016-02-04,21.857872009277344,22.023051307354372,21.53882942849587,21.690431234443935,185886800
2016-02-05,21.274091720581055,21.930280836238957,21.19942327595188,21.839771695058854,185672400
2016-02-08,21.49810218811035,21.654228686840714,21.052346092950472,21.072709743355976,216085600
2016-02-09,21.493576049804688,21.70853547812662,21.253728290560428,21.335186345835517,177324800
2016-02-10,21.330657958984375,21.8013040732542,21.292192138208378,21.70400705661494,169374400
2016-02-11,21.201684951782227,21.432483350272403,20.950522902652605,21.22205032873997,200298800
2016-02-12,21.26730728149414,21.382706498346476,21.045561662323756,21.312562722572782,161405600
2016-02-16,21.866920471191406,21.914437372145343,21.40758870231874,21.50035930142369,196231600
2016-02-17,22.20180892944336,22.222172580506005,21.75605281989877,21.87371349855906,179452800
2016-02-18,21.780948638916016,22.376043525950372,21.742481077314288,22.36472923259949,156084000
2016-02-19,21.731164932250977,21.89408106229437,21.67686013100935,21.722113844324287,141496800
2016-02-22,21.92123031616211,21.92575672281318,21.704009407505577,21.792255347699847,137123200
2016-02-23,21.425695419311523,21.83524717134706,21.394017478619176,21.812620317469428,127770400
2016-02-24,21.744733810424805,21.808089679516666,21.11569807255853,21.265038386547598,145022800
2016-02-25,21.89407730102539,21.89407730102539,21.55240612734355,21.733424402142486,110330800
2016-02-26,21.928014755249023,22.179175022970334,21.853344599979433,21.993632099351238,115964400
2016-02-29,21.87824249267578,22.2267016158335,21.869191404582505,21.916708322333303,140865200
2016-03-01,22.74712562561035,22.801430426399506,22.04341951361982,22.095462837185025,201628400
2016-03-02,22.796899795532227,22.828577731584346,22.54573778374896,22.742595008916886,132678400
2016-03-03,22.966604232788086,23.014121137835684,22.729017981232012,22.758434441250582,147822800
2016-03-04,23.30828094482422,23.475721753965253,22.937194975204367,23.163466992110056,184220400
2016-03-07,23.050331115722656,23.267552046038453,22.844422750525865,23.16799180560761,143315600
2016-03-08,22.860261917114258,23.02544125138635,22.717711165909574,22.80369391208277,126247600
2016-03-09,22.88062286376953,22.98470776570407,22.68829030286975,22.923613365367988,108806800
2016-03-10,22.891939163208008,23.134050148301274,22.661142469303154,22.946245689330233,134054400
2016-03-11,23.138572692871094,23.143097372800096,22.966605508160118,23.13404628662392,109632800
2016-03-14,23.197397232055664,23.285644871933457,23.029956489187718,23.05937294458625,100304400
2016-03-15,23.663524627685547,23.799287473548514,23.498345318901467,23.523235375380143,160270800
2016-03-16,23.978044509887695,24.054976162517963,23.66578803991725,23.670314446729847,153214000
2016-03-17,23.939573287963867,24.091175081967798,23.749503949996402,23.876215691096046,137682800
2016-03-18,23.966733932495117,24.0979721292998,23.801556310929445,24.061767774463203,176820800
2016-03-21,23.96446418762207,24.35817691589159,23.790233811135852,23.96898886725636,142010800
2016-03-22,24.147747039794922,24.276722004992966,23.8060758516562,23.81512693841094,129777600
2016-03-23,24.014245986938477,24.22694221270348,23.96220439530553,24.093442565514504,102814000
2016-03-24,23.91015625,24.041394393712576,23.73366440736762,23.864902551080196,104532000
2016-03-28,23.80155372619629,24.027825740397013,23.772137259506373,23.984833505276967,77645600
2016-03-29,24.364965438842773,24.38985549328066,23.73140324167166,23.733666444707314,124760400
2016-03-30,24.790361404418945,24.98495547537294,24.573140477234638,24.584454768509033,182404400
2016-03-31,24.66138458251953,24.867292929364638,24.63649452463016,24.826563900665512,103553600
2016-04-01,24.88766098022461,24.88992418397419,24.4826338249817,24.613872021359132,103496000
2016-04-04,25.143342971801758,25.385453920701245,24.951010408261794,24.984951550434623,149424800
2016-04-05,24.846927642822266,25.055099193778993,24.758681701370815,24.779047078954108,106314800
2016-04-06,25.10714340209961,25.111669809286663,24.70890415924688,24.941965792461293,105616400
2016-04-07,24.559568405151367,24.984959235788537,24.464534558889667,24.87861109654956,127207600
2016-04-08,24.58670997619629,24.83787024288714,24.47583548198376,24.643277961534878,94326800
2016-04-11,24.668170928955078,25.027944281096357,24.62518042590393,24.656858365549297,117630000
2016-04-12,24.989486694335938,25.00306246542456,24.586722706398024,24.7405860489192,108929200
2016-04-13,25.35151481628418,25.419395379767877,25.070938022651205,25.070938022651205,133029200
2016-04-14,25.36508560180664,25.430704675375598,25.190856957468238,25.256476031037195,101895600
